,rating
449801,0
3882,0
65386,0
412297,0
301979,0
14229,0
102779,0
268262,0
379791,0
100827,0
254784,0
85279,0
81526,0
316650,1
288642,0
189568,0
318212,0
438493,0
141179,0
365855,1
186886,0
415549,0
159749,0
301789,0
204256,0
300106,0
277496,0
362758,0
155534,0
378798,0
199339,0
211750,1
244635,1
344794,0
145967,0
386321,0
263503,0
177896,0
43681,0
379973,0
257796,0
142878,0
92732,0
493112,0
324363,0
395588,0
276173,0
7511,0
236455,1
174488,0
228199,0
197713,0
194080,1
167213,0
456998,0
243319,0
265388,0
175661,0
74391,0
447372,0
394189,0
478781,0
173787,0
307708,0
493961,0
471798,0
204615,1
452654,0
485434,0
95332,0
263396,0
409902,0
200154,0
414239,0
252629,0
163512,0
99036,0
142711,0
262908,0
311754,0
408624,0
273582,0
263058,0
139685,1
273480,1
16137,0
387257,0
268124,0
7670,1
188483,0
191539,0
144705,1
460244,0
431038,0
268760,1
475783,0
135196,0
95372,0
268477,0
458080,1
377111,0
109895,1
77174,0
103423,0
331865,1
262083,0
247229,0
306462,0
73044,0
44217,0
371484,0
244039,0
147221,0
161943,0
13157,0
370764,0
212062,0
206589,0
166430,1
264956,0
447567,0
387795,1
239752,0
87714,0
232477,0
255481,0
246345,1
385730,1
86329,0
383389,0
125445,1
454969,0
48882,0
482265,1
107926,0
310927,0
83010,1
57948,0
335278,0
276224,0
246558,0
106754,0
44318,0
157156,0
280712,0
254863,0
434720,1
495517,0
177036,0
202890,1
460976,0
302013,0
371900,1
418535,1
196158,0
367642,0
125735,1
43660,1
194016,0
346434,0
12605,1
420592,0
160467,0
301740,1
45241,0
33247,0
27888,0
58881,0
213646,0
350287,0
271285,1
375618,0
418906,0
35278,0
216285,1
272296,0
2984,0
460889,0
394697,0
486215,1
450512,0
294486,0
163600,1
147701,0
311373,0
217985,1
49042,0
362999,0
299294,0
302409,0
85374,0
138672,0
153576,0
96592,0
250805,1
456286,0
229791,0
158258,0
230808,0
312305,1
256637,0
204017,0
391395,1
212159,0
467429,0
44891,0
331946,0
267472,0
329038,0
3904,0
391275,1
287490,1
388995,1
248457,0
391508,0
339198,0
286470,1
97792,0
199006,0
187951,0
433511,0
459950,1
271278,0
202062,0
112613,0
208442,0
459593,0
217261,0
343853,0
76533,0
231363,0
253442,0
224470,1
2263,0
168584,0
198952,0
461344,0
388268,0
199862,0
272802,0
1088,0
67248,0
54642,0
3060,1
485122,0
291267,0
310105,1
328951,0
69436,0
124463,0
276876,0
502179,0
188065,1
249769,0
501822,0
82688,0
383078,0
22078,0
53500,1
182486,0
345153,0
210494,0
6343,0
41616,0
173419,0
10216,0
398830,1
296004,0
155935,1
42671,0
82236,0
57876,0
346186,0
449624,0
64085,1
325691,0
429086,0
350327,0
123365,1
441142,0
404473,0
113827,0
324827,0
153313,0
309639,0
3683,0
129588,0
84978,0
289616,0
14652,0
166814,0
59293,0
2088,0
271649,0
297082,0
350516,0
99334,0
21006,0
499058,0
164611,0
254620,1
113753,0
394234,0
124152,0
411051,0
306572,0
42652,0
463813,0
480248,0
405938,0
313932,0
227102,0
400832,0
10927,0
348132,0
125368,0
45013,0
72909,0
3563,0
154575,1
336695,1
255369,0
216634,0
434015,1
313564,0
300546,0
13707,0
10062,0
422886,0
246963,0
264741,0
286444,0
474269,0
386450,1
96973,0
180721,0
140668,0
141699,0
56915,1
9046,0
121550,1
9850,1
404504,0
259117,0
3031,0
137834,0
221977,0
80574,0
501688,0
109168,0
114459,0
446129,0
281038,0
244868,0
142527,0
48064,0
36830,1
48950,1
326945,1
198444,0
136055,1
181472,0
27054,0
297441,0
101912,0
32780,1
240754,0
151983,0
56266,0
224542,0
110405,1
178779,0
292510,1
215162,0
234390,1
77147,0
344373,0
52599,0
137906,0
161995,1
78231,0
114040,1
81097,0
415365,1
254008,0
395907,0
498880,1
371623,0
393629,0
442846,0
464616,0
50803,0
367734,0
443438,0
84228,0
382879,0
47159,0
500742,0
393488,0
450688,0
290056,0
402363,0
41779,0
153667,0
329353,0
123796,0
65734,0
289895,1
417078,0
140284,0
410922,0
503229,0
350594,0
349885,1
420102,0
150274,0
82171,0
217724,0
96037,0
14081,0
250359,0
5370,1
109965,1
242731,0
151521,0
383287,0
485301,0
502868,0
45530,1
222079,0
182343,0
125631,0
459449,0
358622,0
251099,0
452773,0
189456,0
134716,0
201555,1
238864,0
415664,0
101670,1
60435,1
324203,0
194049,0
181391,0
383086,0
330340,1
115386,0
233097,0
336802,0
217934,0
315355,1
219946,0
287782,0
436471,0
253867,0
391022,0
281002,0
279656,0
216255,1
222720,1
59769,0
129912,0
170070,1
61679,0
246309,0
180284,0
215763,0
201062,0
71899,0
646,0
387034,0
142008,0
376752,0
130121,0
393240,1
461622,0
315392,0
354649,0
10244,0
317809,0
369947,0
92405,1
230898,0
203107,0
7636,0
164450,1
51161,0
179281,0
161293,0
202454,0
450706,0
356182,0
179402,0
34997,0
90435,1
433133,0
83795,1
376113,0
46497,0
94603,0
113579,0
379786,0
396658,0
272603,0
316986,0
320694,0
296873,0
395764,0
228212,0
227752,0
68074,0
388371,0
437893,0
68316,0
242467,0
416818,0
408977,0
22196,0
155881,0
94216,0
361374,0
245817,0
23268,0
198856,0
327895,1
276227,0
22277,0
243565,1
298276,0
231659,0
262882,0
312922,0
163567,0
43320,1
242708,0
462950,1
379357,0
108625,1
409262,0
149398,0
230259,0
213882,0
75514,0
503079,0
253508,0
462816,0
16534,0
277078,0
304087,0
353958,0
348499,0
440334,0
425728,0
267013,0
54197,0
249878,0
236592,0
178992,0
259511,0
101895,1
255133,0
429563,0
336670,1
395446,0
332746,0
55581,0
118155,1
497378,0
120290,1
139065,1
88177,0
208090,1
157318,0
466456,0
86723,0
376030,1
311031,0
409816,0
238130,1
58168,0
400493,0
249326,0
392620,1
228306,0
23344,0
33079,0
186519,0
50645,1
33144,0
378290,1
217761,0
295702,0
52546,0
498062,0
103363,0
35029,0
265377,0
391417,0
403610,1
108746,0
178193,0
467259,0
431079,0
438235,1
265639,0
1285,1
41309,0
56692,0
467498,0
24448,0
408386,0
6581,0
223370,1
110532,0
77649,0
130895,1
473362,0
455949,0
17177,0
418981,0
147640,1
457960,1
173410,1
222850,1
385110,1
216122,0
462402,0
269928,0
490111,0
455755,1
59983,0
400281,0
161013,0
356518,0
483563,0
416781,0
241676,0
214680,1
417857,0
125627,0
277034,0
304074,0
452174,0
217901,0
108597,0
131468,0
434069,0
258411,0
355794,0
48056,0
195814,0
105358,0
198863,0
38482,0
358802,0
242497,0
406896,0
490583,0
12189,0
449131,0
450161,0
82929,0
88724,0
2103,0
334832,0
74609,0
116128,0
205160,1
319858,0
426268,0
89337,0
260544,0
456482,0
169394,0
248461,0
98552,0
40371,0
314209,0
15211,0
371412,0
456877,0
96276,0
37777,0
269608,0
42123,0
214220,1
67832,0
212946,0
136411,0
219885,1
80136,0
315620,1
471713,0
274442,0
327986,0
474109,0
271661,0
258549,0
475903,0
309838,0
322871,0
82667,0
401875,1
443148,0
299844,0
428856,0
135610,1
296933,0
390006,0
467627,0
377867,0
25144,0
294431,0
311385,1
27425,1
77609,0
491342,0
401991,0
320779,0
49792,0
248613,0
134160,1
447440,1
277274,0
117513,0
456463,0
131831,0
321720,1
489013,0
466861,0
17430,1
156090,1
312907,0
24521,0
472833,0
297042,0
355139,0
182911,0
368313,0
489704,0
150338,0
24591,0
593,0
427157,0
497988,0
485403,0
90770,1
139092,0
301154,0
92670,1
86151,0
133599,0
117597,0
93436,0
30393,0
172868,0
144447,0
421248,0
396788,0
274818,0
290496,0
115969,0
1968,0
101039,0
28805,1
47884,0
334170,1
316065,1
339822,0
409373,0
424929,0
299913,0
434821,0
263000,1
23043,0
458864,0
462912,0
280536,0
260701,0
208489,0
39133,0
498180,1
207518,0
363186,0
447812,0
94023,0
467385,1
196854,0
123547,0
321851,0
137948,0
447077,0
194023,0
156773,0
271963,0
409911,0
91761,0
160398,0
170267,0
385189,0
188043,0
203335,1
424668,0
348135,1
132496,0
226529,0
2720,1
43935,1
297416,0
298951,0
465465,1
255997,0
86535,1
376679,0
169324,0
53374,0
7316,0
45996,0
316173,0
498155,1
74998,0
280573,0
159812,0
233070,1
461526,0
441261,0
410279,0
412061,0
297507,0
263322,0
319491,0
467399,0
373401,0
365890,1
3897,0
196774,0
449717,0
57349,0
410911,0
164988,0
330423,0
427104,0
80322,0
80499,0
127609,0
294238,0
312416,0
139456,0
170101,0
24744,0
241086,0
492421,0
33489,0
192406,0
183424,0
168542,0
246542,0
315295,1
372948,0
193965,1
358970,1
31081,0
468993,0
5892,0
36371,0
363532,0
381417,0
476092,0
136222,0
226457,0
390911,0
135259,0
301952,0
313779,0
26404,0
72998,0
149573,0
51920,1
335235,1
165486,0
451064,0
394373,0
194425,1
8008,0
400830,1
341129,0
188091,0
301691,0
492581,0
446579,0
501514,0
96799,0
318464,0
420842,0
84551,0
155514,0
491229,0
35918,0
12214,0
125882,0
272960,1
176772,0
175006,0
228316,0
373093,0
317163,0
120472,0
185348,0
451343,0
329150,1
168753,0
12674,0
188450,1
261602,0
216650,1
223615,1
306465,1
230312,0
485141,0
95669,0
248590,1
244871,0
427627,0
31477,0
503093,0
75728,0
398856,0
437429,0
168428,0
322547,0
124384,0
77419,0
60232,0
114510,1
149567,0
447768,0
253872,0
427868,0
121635,1
431022,0
488096,0
255916,0
261041,0
117178,0
521,0
482944,0
166157,0
221116,0
84710,1
479234,0
88321,0
146468,0
347247,0
498006,0
364021,0
75043,0
112320,1
175091,0
157228,0
323219,0
410933,0
280115,1
290367,0
257674,0
93054,0
383077,0
160612,0
385782,0
427444,0
139229,0
270379,0
489957,0
193561,0
383972,0
190453,0
10261,0
485347,0
434643,0
372908,0
296861,0
262307,0
312638,0
33222,0
275485,1
300812,0
122741,0
92404,0
112264,0
198696,0
297709,0
391181,0
250836,0
231037,0
249166,0
197128,0
324595,1
88018,0
450019,0
190704,0
256013,0
249187,0
249479,0
181680,1
369302,0
54793,0
490097,0
38050,1
74712,0
405369,0
73723,0
184913,0
428383,0
196589,0
362142,0
14698,0
490106,0
355543,0
192231,0
323299,0
95639,0
298773,0
437637,0
166796,0
337736,0
340388,0
234651,0
465606,0
359282,0
143001,0
243597,0
122568,0
393683,0
7258,0
155308,0
288903,0
288578,0
79151,0
347578,0
435615,1
61662,0
86579,0
251294,0
439379,0
388886,0
13564,0
384383,0
420380,1
11070,1
65533,0
138516,0
135866,0
214984,0
448432,0
292691,0
280524,0
81174,0
92155,1
349860,1
13037,0
72747,0
315500,1
127200,1
324781,0
496002,0
303066,0
450869,0
19126,0
236985,1
179595,1
364782,0
474634,0
483619,0
71449,0
156099,0
446438,0
371238,0
194076,0
126616,0
49654,0
373078,0
129118,0
252706,0
407112,0
214302,0
204619,0
148868,0
453044,0
408568,0
466420,1
213032,0
257630,1
152213,0
378146,0
244122,0
99151,0
249885,1
307658,0
128019,0
499908,0
76661,0
492071,0
405706,0
470161,0
378640,1
55004,0
248544,0
348000,1
374094,0
366420,1
86270,1
164560,1
257986,0
136787,0
359162,0
214920,1
99067,0
70020,1
401380,1
396639,0
359944,0
280934,0
146124,0
239874,0
460019,0
404107,0
471792,0
229388,0
425523,0
370762,0
455818,0
34449,0
87401,0
142094,0
443918,0
483564,0
14597,0
365790,1
487796,0
110215,1
156058,0
102950,1
139047,0
421236,0
390656,0
386288,0
400970,1
17998,0
417713,0
139706,0
87128,0
84800,1
280036,0
50184,0
489396,0
326818,0
159067,0
112426,0
137502,0
385099,0
326799,0
10420,1
491393,0
121725,1
132152,0
310531,0
188634,0
240141,0
472856,0
321015,1
48794,0
236121,0
148755,1
64750,1
295939,0
251533,0
477722,0
429668,0
67704,0
145709,0
91240,1
33738,0
218839,0
119137,0
482462,0
297737,0
367378,0
374523,0
141946,0
210935,1
229700,1
9015,1
45724,0
3838,0
280184,0
114638,0
673,0
216018,0
187175,1
122708,0
283121,0
324542,0
52694,0
58669,0
159531,0
440920,1
155205,1
155048,0
92793,0
415859,0
300482,0
77093,0
129650,1
238211,0
120150,1
454620,1
396848,0
158824,0
394065,1
230092,0
24337,0
81626,0
322825,1
388003,0
413685,1
299780,1
176627,0
114353,0
176777,0
328111,0
211205,1
248685,1
83661,0
285022,0
419185,1
5169,0
484740,1
109163,0
64868,0
82516,0
98126,0
56096,0
472938,0
8465,1
412451,0
479003,0
308217,0
144442,0
203510,1
266106,0
157830,1
196210,1
372799,0
357125,1
435561,0
178524,0
261556,0
141511,0
229824,0
296744,0
121320,1
183169,0
15756,0
116637,0
55457,0
307012,0
123396,0
445799,0
82369,0
281577,0
289195,1
391926,0
174970,1
324168,0
47042,0
91374,0
205775,1
30725,1
453321,0
265500,1
117111,0
315735,1
29456,0
498511,0
7418,0
317836,0
29211,0
116803,0
165118,0
149780,1
168577,0
302955,1
113130,1
31365,1
47018,0
10451,0
115830,1
247201,0
208035,1
204188,0
481144,0
327195,1
126234,0
337659,0
324431,0
84434,0
160240,1
142501,0
249382,0
206204,0
180909,0
172255,1
324563,0
72245,1
83641,0
35806,0
395570,1
437255,1
135975,1
495239,0
499761,0
1082,0
493406,0
137578,0
57730,1
356563,0
209831,0
44545,1
377838,0
111598,0
320963,0
109609,0
157381,0
371091,0
69608,0
173191,0
494485,1
155900,1
245896,0
150412,0
428695,1
121205,1
386396,0
108591,0
201709,0
66448,0
466657,0
440424,0
290601,0
454255,1
157591,0
58451,0
200970,1
10737,0
301613,0
63217,0
261909,0
497943,0
28859,0
300625,1
253362,0
51877,0
106198,0
451187,0
286208,0
377805,1
135264,0
131467,0
401494,0
127878,0
490174,0
291085,1
185867,0
342624,0
234350,1
429417,0
69545,1
343699,0
294749,0
60744,0
334668,0
327561,0
129199,0
407392,0
189210,1
402733,0
247533,0
173182,0
479352,0
134815,1
67466,0
232323,0
180492,0
398470,1
31001,0
371872,0
128015,1
282819,0
284143,0
122769,0
120310,1
451416,0
238403,0
170114,0
64628,0
433512,0
472947,0
278329,0
35789,0
286149,0
17371,0
283317,0
222575,1
78663,0
440828,0
424063,0
278083,0
12748,0
58016,0
470079,0
193921,0
228195,1
464619,0
109831,0
396568,0
327550,1
149217,0
114086,0
400265,1
93482,0
319041,0
299850,1
389055,1
475077,0
195977,0
317673,0
254117,0
309980,1
390553,0
484975,1
298471,0
288061,0
306780,1
209870,1
231889,0
39372,0
497266,0
196090,1
369093,0
378830,1
418860,1
24175,1
329892,0
215809,0
1867,0
75852,0
216095,1
207761,0
232954,0
248028,0
494706,0
84245,1
199491,0
88050,1
316157,0
401430,1
233645,1
223046,0
502563,0
215872,0
237790,1
210514,0
447800,1
35336,0
391951,0
148938,0
54020,1
169692,0
1947,0
287681,0
268440,1
172884,0
435684,0
405505,1
443509,0
503582,0
451954,0
174413,0
471863,0
173027,0
294531,0
363207,0
315288,0
385380,1
440173,0
240358,0
348345,1
136092,0
356832,0
278314,0
165147,0
438722,0
35292,0
372086,0
303103,0
571,0
282611,0
210167,0
71481,0
333930,1
424157,0
17956,0
131942,0
412452,0
235456,0
501014,0
500527,0
338926,0
333612,0
485939,0
84794,0
452289,0
407779,0
54617,0
94581,0
336587,0
169323,0
371757,0
97422,0
26556,0
245989,0
163149,0
139186,0
196537,0
144777,0
373803,0
266635,1
59573,0
62868,0
483456,0
413010,1
212901,0
494565,1
106595,1
220665,1
419022,0
239715,1
462931,0
61009,0
416511,0
203947,0
228594,0
66040,1
373490,1
46652,0
249934,0
149469,0
250696,0
188194,0
496390,1
145073,0
150834,0
196453,0
39610,1
10740,1
256873,0
379149,0
266151,0
114689,0
211836,0
187077,0
473787,0
414392,0
274426,0
163143,0
203509,0
387834,0
380881,0
264121,0
182404,0
164000,1
325621,0
190454,0
92080,1
275884,0
36490,1
213272,0
70266,0
169392,0
213807,0
458941,0
94940,1
142024,0
401155,1
238,0
166025,1
111301,0
53225,1
81403,0
110373,0
438640,1
238702,0
321039,0
100309,0
93596,0
205156,0
1436,0
447841,0
295581,0
262124,0
208991,0
353052,0
133503,0
335245,1
56972,0
525,1
60925,1
202992,0
89892,0
308150,1
327644,0
435223,0
162772,0
464385,1
7394,0
20472,0
319193,0
452615,1
460437,0
34581,0
475146,0
433924,0
346299,0
33989,0
9822,0
110070,1
57906,0
269176,0
412694,0
323345,1
368010,1
427984,0
185321,0
112564,0
394836,0
363341,0
387501,0
380631,0
136778,0
81342,0
169120,1
503484,0
8669,0
3716,0
293392,0
15882,0
446648,0
465735,1
219228,0
171473,0
301763,0
81075,1
4771,0
52853,0
384620,1
200029,0
294943,0
140200,1
193457,0
436016,0
415528,0
176026,0
409170,1
45550,1
471318,0
51707,0
43737,0
60786,0
470299,0
335475,1
420296,0
205242,0
433738,0
410134,0
183480,1
415227,0
461575,1
49141,0
385521,0
372547,0
377549,0
488779,0
121549,0
382867,0
37249,0
351885,1
461160,1
74058,0
443701,0
121292,0
152269,0
41270,1
289673,0
252342,0
114978,0
339762,0
445221,0
177110,1
111648,0
259342,0
141398,0
27723,0
7624,0
234287,0
48923,0
477726,0
437843,0
390396,0
22139,0
253233,0
295097,0
348670,1
234340,1
432558,0
214770,1
283428,0
367484,0
70111,0
461556,0
459919,0
320151,0
415983,0
287886,0
106896,0
384921,0
60678,0
10375,1
256174,0
203528,0
248171,0
344709,0
125803,0
146542,0
391300,1
78493,0
459236,0
6066,0
386133,0
201426,0
209719,0
256742,0
149722,0
438309,0
326926,0
242677,0
228797,0
323588,0
149539,0
202416,0
197453,0
367202,0
339929,0
502737,0
396410,1
278328,0
303962,0
370520,1
92462,0
341732,0
455851,0
310330,1
310462,0
502507,0
219898,0
387624,0
342738,0
51834,0
159677,0
192346,0
263593,0
247021,0
266739,0
393166,0
33823,0
235485,1
85726,0
500361,0
36845,1
495399,0
8580,1
137835,1
51557,0
134395,1
66999,0
421111,0
310430,1
30797,0
483644,0
372337,0
390137,0
454169,0
420280,1
237960,1
313877,0
323858,0
107282,0
384254,0
376779,0
224552,0
174073,0
316072,0
134791,0
366022,0
184028,0
446200,1
450353,0
193814,0
167335,1
10104,0
368543,0
143163,0
358200,1
192994,0
22038,0
224239,0
390005,1
256290,1
123881,0
334226,0
240121,0
13331,0
402598,0
79774,0
454151,0
241518,0
264146,0
127948,0
35038,0
296819,0
144133,0
11903,0
421347,0
106130,1
306961,0
237218,0
494324,0
157194,0
162090,1
194433,0
107044,0
433713,0
298391,0
325073,0
257453,0
13057,0
486375,1
217407,0
348270,1
117002,0
98143,0
496180,1
21672,0
406292,0
339752,0
64981,0
88661,0
272237,0
143070,1
298018,0
491117,0
186625,1
237032,0
205828,0
122694,0
22570,1
467711,0
269177,0
458065,1
486976,0
160652,0
330814,0
27007,0
328206,0
210724,0
217972,0
226739,0
59251,0
405043,0
383113,0
249718,0
278394,0
498739,0
104616,0
253089,0
204368,0
287559,0
103012,0
417177,0
227789,0
282203,0
261087,0
73277,0
357683,0
502317,0
425718,0
142862,0
437994,0
325164,0
123769,0
429129,0
478778,0
167802,0
6314,0
468451,0
138941,0
119079,0
206924,0
453213,0
223354,0
85907,0
476276,0
225961,0
282678,0
76231,0
258539,0
139103,0
131144,0
372568,0
310990,1
502970,1
4479,0
492933,0
350716,0
60534,0
405847,0
37979,0
189582,0
422079,0
436531,0
497871,0
228439,0
307258,0
450908,0
386415,1
434464,0
341396,0
87070,1
138799,0
487276,0
74749,0
278376,0
84150,1
173959,0
461340,1
4515,1
234527,0
389559,0
148397,0
205866,0
87024,0
31201,0
401489,0
449603,0
416449,0
446850,1
17472,0
447110,1
439007,0
241200,1
20013,0
374401,0
384539,0
397364,0
474122,0
82130,1
478174,0
35472,0
66228,0
72472,0
16661,0
464958,0
40599,0
141464,0
462307,0
456777,0
271693,0
17422,0
243582,0
368007,0
434767,0
359215,1
118967,0
425042,0
7085,1
116904,0
227263,0
167296,0
338857,0
338500,1
226687,0
379383,0
330884,0
23843,0
107358,0
167410,1
38657,0
309499,0
355142,0
73344,0
179847,0
268317,0
343092,0
265413,0
481458,0
414592,0
59666,0
435012,0
247148,0
137092,0
46991,0
438556,0
432870,1
163595,1
423999,0
342559,0
256457,0
245241,0
459489,0
51169,0
429316,0
143677,0
417276,0
501215,1
185159,0
191734,0
419636,0
271185,1
115783,0
339303,0
158823,0
404214,0
204769,0
166562,0
100678,0
336732,0
14279,0
370015,1
416504,0
316168,0
325896,0
237292,0
94593,0
306180,1
278902,0
67421,0
406647,0
199701,0
152262,0
376484,0
346323,0
190296,0
31503,0
215346,0
34463,0
6111,0
290789,0
501798,0
252310,1
193220,1
55882,0
278699,0
9817,0
58132,0
409208,0
35216,0
431717,0
332090,1
278354,0
326021,0
75025,1
358509,0
401620,1
290733,0
106734,0
436840,1
52836,0
89052,0
277721,0
262987,0
154463,0
18110,1
110049,0
345644,0
429420,1
71001,0
435535,1
397932,0
198295,1
415787,0
115618,0
232867,0
31816,0
229535,1
242208,0
274228,0
392054,0
194879,0
451748,0
100136,0
97904,0
207058,0
249339,0
201323,0
289837,0
248170,1
384807,0
448733,0
124558,0
269682,0
457194,0
17033,0
194093,0
76258,0
144045,1
358191,0
207060,1
174398,0
6258,0
168552,0
418024,0
288258,0
85924,0
336291,0
14808,0
487586,0
340657,0
442272,0
146391,0
190537,0
28280,1
83573,0
334522,0
329875,1
104965,1
138287,0
292393,0
76736,0
94126,0
48540,1
397187,0
70438,0
146180,1
162172,0
356738,0
60087,0
431858,0
287455,1
370402,0
8912,0
137437,0
9373,0
501236,0
273987,0
407757,0
107463,0
273994,0
14580,1
254824,0
32083,0
399387,0
485156,0
221715,1
363024,0
131877,0
135021,0
159897,0
291699,0
223005,1
323084,0
313395,1
495731,0
52346,0
298291,0
353083,0
118397,0
485451,0
196956,0
148721,0
340891,0
150546,0
261792,0
335075,1
317669,0
270136,0
344810,1
497138,0
206735,1
311457,0
113097,0
120610,1
110518,0
13709,0
71240,1
389477,0
158910,1
277089,0
124998,0
297582,0
363199,0
215756,0
273142,0
501516,0
399286,0
21375,1
415085,1
292779,0
143623,0
124415,1
201213,0
24303,0
364484,0
170037,0
327220,1
11226,0
63199,0
454947,0
197194,0
19991,0
99837,0
45169,0
212812,0
4426,0
412085,1
312975,1
176877,0
493317,0
153475,1
103205,1
386640,1
429034,0
264600,1
39731,0
27625,1
168421,0
279453,0
423395,1
383148,0
109938,0
140855,1
247931,0
34280,1
425896,0
345821,0
29215,1
486713,0
108140,1
34172,0
277677,0
159511,0
98550,1
240167,0
413782,0
335546,0
355909,0
137329,0
222220,1
435546,0
124216,0
303053,0
187919,0
279491,0
282465,1
125747,0
27979,0
303109,0
156963,0
304313,0
226328,0
204415,1
476034,0
273362,0
35312,0
95984,0
462550,1
409459,0
244628,0
163859,0
43385,1
92353,0
334342,0
8072,0
333286,0
333791,0
151074,0
332074,0
103126,0
97110,1
486235,1
454627,0
141342,0
408347,0
321994,0
345330,1
29439,0
98344,0
123142,0
53294,0
339541,0
158657,0
500075,1
382332,0
296661,0
182859,0
330660,1
399546,0
218764,0
135293,0
408300,1
176269,0
415210,1
92239,0
241267,0
5832,0
391456,0
344418,0
82188,0
328018,0
456210,1
474043,0
430340,1
168301,0
52886,0
459007,0
395699,0
59454,0
134055,1
112887,0
164428,0
275630,1
42280,1
127244,0
444014,0
331260,1
474428,0
61088,0
385856,0
391849,0
120121,0
395763,0
304931,0
409897,0
227970,1
33412,0
272655,1
476766,0
289550,1
413639,0
25979,0
342317,0
384242,0
90002,0
138980,1
9321,0
489462,0
495869,0
177511,0
474772,0
270571,0
147000,1
25148,0
10658,0
465311,0
300923,0
337354,0
316668,0
468214,0
222094,0
474892,0
456764,0
334099,0
134885,1
110783,0
444307,0
30086,0
313023,0
262526,0
111391,0
259648,0
458056,0
103629,0
128,0
291810,1
87327,0
42252,0
263770,1
110540,1
312067,0
168155,1
175418,0
29847,0
480365,1
274166,0
75039,0
118665,1
117783,0
242782,0
252684,0
99636,0
412672,0
314609,0
395187,0
127348,0
223550,1
474150,1
441815,1
109242,0
400007,0
30382,0
249291,0
203906,0
400537,0
434659,0
131722,0
152393,0
190869,0
57779,0
327687,0
428624,0
390996,0
331924,0
343589,0
89482,0
404030,1
441884,0
319479,0
161010,1
234297,0
172944,0
376725,1
91904,0
44592,0
82812,0
299733,0
73003,0
463016,0
50171,0
286637,0
395100,1
227114,0
380102,0
167656,0
235494,0
404988,0
230043,0
494307,0
166407,0
247168,0
451816,0
408686,0
153217,0
353050,1
484076,0
72212,0
234048,0
475513,0
62626,0
470861,0
237433,0
246402,0
166790,1
415180,1
502382,0
258115,1
232099,0
380388,0
160189,0
147265,1
376589,0
504128,0
351629,0
419765,1
266014,0
182387,0
218934,0
488601,0
168178,0
145020,1
297782,0
75691,0
446599,0
462980,1
17099,0
64515,1
56802,0
416220,1
239504,0
120616,0
39263,0
45059,0
427504,0
14082,0
152629,0
386357,0
369081,0
334,0
322904,0
467190,1
54704,0
115553,0
221168,0
399356,0
180124,0
124026,0
422085,1
252715,1
494717,0
447087,0
154281,0
402694,0
55512,0
1514,0
59163,0
125601,0
48467,0
330839,0
143759,0
373121,0
344667,0
455159,0
93023,0
429576,0
164677,0
452556,0
257281,0
476171,0
266431,0
181713,0
223521,0
95197,0
236908,0
368069,0
487905,1
342406,0
216949,0
499651,0
53747,0
262177,0
480607,0
121571,0
271343,0
279385,1
427031,0
41417,0
307220,1
231811,0
324639,0
358640,1
401096,0
157200,1
401858,0
404098,0
55542,0
471707,0
3578,0
115821,0
43814,0
158208,0
379268,0
366249,0
463824,0
180899,0
19513,0
121308,0
427153,0
220150,1
9931,0
262691,0
395163,0
373849,0
271493,0
351014,0
334156,0
362209,0
277839,0
367033,0
346391,0
248983,0
303015,1
83140,1
326731,0
421432,0
183345,1
477655,1
440996,0
121840,1
364975,1
403294,0
195901,0
415748,0
480930,1
345808,0
461881,0
429178,0
128737,0
222480,1
40830,1
310111,0
183929,0
381900,1
398654,0
447998,0
136768,0
298618,0
372805,1
26093,0
259743,0
356521,0
269698,0
26507,0
344711,0
382391,0
287853,0
170064,0
454209,0
291903,0
435416,0
345662,0
110606,0
452569,0
23489,0
70126,0
264204,0
50656,0
69256,0
178198,0
443925,1
88433,0
321213,0
230210,1
399339,0
270,1
486808,0
202630,1
203582,0
91140,1
466702,0
64713,0
110482,0
270922,0
97273,0
257617,0
124528,0
170590,1
348313,0
381061,0
501487,0
343468,0
466686,0
285346,0
46854,0
478471,0
83333,0
93241,0
136537,0
190593,0
114788,0
193438,0
388485,1
326920,1
321130,1
265244,0
119120,1
128775,1
118071,0
429208,0
260576,0
489212,0
8885,1
211000,1
168558,0
365834,0
86615,1
118766,0
208983,0
363084,0
437761,0
393867,0
203375,1
345870,1
114603,0
162439,0
417848,0
214359,0
412564,0
96685,1
325324,0
312006,0
282807,0
35569,0
43897,0
78703,0
1001,0
335588,0
403524,0
242613,0
53048,0
127608,0
755,1
292242,0
18703,0
127116,0
63717,0
354491,0
184916,0
130639,0
195975,1
402513,0
234366,0
12636,0
46006,0
202477,0
120719,0
396456,0
231500,1
356016,0
1308,0
421880,1
477595,1
435926,0
159116,0
102107,0
398599,0
377925,1
497395,1
488687,0
279456,0
386584,0
278794,0
62446,0
146107,0
502278,0
49238,0
413001,0
337278,0
344077,0
299253,0
192257,0
93968,0
352967,0
100461,0
303433,0
461681,0
381754,0
110577,0
181631,0
496834,0
404793,0
241159,0
135300,1
234313,0
140531,0
248084,0
393328,0
149948,0
263101,0
301211,0
45279,0
454827,0
120959,0
356062,0
414014,0
489792,0
375814,0
301192,0
277694,0
344686,0
380485,1
257956,0
489387,0
13954,0
451760,1
459713,0
248873,0
41133,0
351393,0
287269,0
295125,1
403737,0
39518,0
112855,1
481373,0
347011,0
193964,0
423071,0
137416,0
371652,0
282458,0
325959,0
331230,1
347608,0
