,Unnamed: 0,userId,movieId
25044,12544,80,858
25045,28722,199,1719
25046,91068,590,5952
25047,9488,64,509
25048,35130,235,235
25049,65007,415,588
25050,5400,38,246
25051,5711,41,2671
25052,85289,554,3037
25053,81419,514,88810
25054,1439,15,256
25055,39139,271,6787
25056,86283,560,4963
25057,18432,117,380
25058,54308,357,2134
25059,94052,599,5556
25060,90225,586,122912
25061,31020,217,785
25062,16019,104,1688
25063,32699,222,4239
25064,25627,177,62956
25065,94088,599,5954
25066,27119,183,3573
25067,6189,42,2990
25068,3462,21,59429
25069,29955,206,783
25070,30221,211,4226
25071,49502,318,59315
25072,98497,607,316
25073,10282,66,6807
25074,72706,469,2054
25075,47487,307,8362
25076,53170,351,84392
25077,20964,139,7163
25078,40923,275,4901
25079,75881,477,8366
25080,59899,387,5026
25081,17147,109,361
25082,68642,447,540
25083,75350,475,135133
25084,25786,177,108190
25085,151,1,2387
25086,83627,534,1291
25087,93767,599,3968
25088,42293,288,1201
25089,14096,90,805
25090,11270,68,44004
25091,11357,68,54272
25092,21320,140,2605
25093,15760,103,4306
25094,53882,356,1220
25095,4788,29,1224
25096,66340,427,5421
25097,65729,423,435
25098,47190,307,3535
25099,24479,169,4246
25100,80147,503,48516
25101,11498,68,73017
25102,81305,514,3911
25103,43279,290,1136
25104,20563,135,3263
25105,47490,307,8373
25106,28389,198,924
25107,67604,438,165
25108,28918,199,48783
25109,36744,249,6754
25110,61722,409,318
25111,35229,237,3617
25112,33992,232,2054
25113,45858,304,1371
25114,69320,448,4234
25115,50240,325,597
25116,4803,29,2301
25117,42283,288,1148
25118,28724,199,1777
25119,17889,111,176329
25120,9494,64,585
25121,91980,596,38061
25122,52734,346,521
25123,52376,339,174053
25124,3001,20,837
25125,55841,368,3811
25126,53408,352,79132
25127,64094,414,6222
25128,99239,608,4226
25129,67552,437,1095
25130,61861,410,527
25131,60670,391,2912
25132,48015,311,6365
25133,96529,603,1754
25134,78182,484,44840
25135,58896,384,223
25136,55077,365,93270
25137,93555,599,2993
25138,2633,19,1973
25139,88620,572,1945
25140,7725,51,5956
25141,26812,182,4720
25142,87989,567,97938
25143,57025,380,1198
25144,95446,600,2303
25145,30151,210,122916
25146,51536,332,5952
25147,90382,587,2738
25148,60630,391,2357
25149,25,1,457
25150,33596,227,46976
25151,97072,604,169
25152,73272,474,802
25153,75142,474,47099
25154,21717,141,1196
25155,30131,210,100611
25156,28069,194,168
25157,95916,601,46578
25158,15594,103,367
25159,63126,414,2412
25160,90666,590,1201
25161,67839,438,3623
25162,53855,356,441
25163,10319,66,8784
25164,95205,600,589
25165,9519,64,908
25166,2471,19,1079
25167,22192,148,69757
25168,20963,139,7162
25169,46574,305,122920
25170,77130,482,1527
25171,38926,268,1077
25172,57748,380,51255
25173,89415,580,1249
25174,5089,33,593
25175,73835,474,2558
25176,63156,414,2490
25177,59061,385,610
25178,79443,493,1291
25179,85703,555,2735
25180,23725,162,337
25181,23199,159,67087
25182,79866,498,344
25183,52501,342,2861
25184,5882,42,22
25185,6310,42,4623
25186,59297,387,509
25187,76104,479,2012
25188,1706,17,1213
25189,38956,268,1377
25190,3432,21,44191
25191,41552,282,2471
25192,2635,19,1994
25193,51394,332,912
25194,60484,391,953
25195,62124,411,553
25196,67733,438,1840
25197,68564,446,586
25198,64880,414,103048
25199,72442,468,318
25200,62720,414,1194
25201,69454,448,5449
25202,95980,602,45
25203,86103,559,667
25204,16578,105,37729
25205,704,6,327
25206,85175,553,6378
25207,56585,376,1252
25208,39304,274,368
25209,26440,182,2140
25210,39674,274,2692
25211,85738,555,2985
25212,72520,469,898
25213,62150,412,909
25214,27274,185,1721
25215,973,7,7445
25216,18370,117,60
25217,25247,177,3418
25218,53901,356,1573
25219,74743,474,7080
25220,2090,18,51357
25221,99009,608,2117
25222,86184,560,1580
25223,99776,610,3925
25224,41513,282,1270
25225,18687,119,103335
25226,14765,93,1265
25227,94696,599,66171
25228,16772,105,97752
25229,58657,382,4226
25230,6442,44,141
25231,15393,100,2125
25232,70447,448,148888
25233,75213,475,1196
25234,58938,384,2908
25235,49191,318,3307
25236,43603,292,2291
25237,40567,274,80846
25238,94385,599,26631
25239,71379,458,316
25240,53840,356,158
25241,1149,10,6266
25242,38807,266,2471
25243,28462,198,2115
25244,43934,292,164909
25245,32749,222,30825
25246,87813,567,1237
25247,16304,105,2324
25248,5082,33,509
25249,11584,68,102407
25250,81181,514,1682
25251,88561,572,1079
25252,54363,357,3549
25253,71031,453,3108
25254,85679,555,2539
25255,8643,59,858
25256,69476,448,5621
25257,29034,200,2145
25258,80149,503,56367
25259,46775,307,216
25260,13586,89,1256
25261,825,6,694
25262,33370,226,4502
25263,44428,295,4973
25264,30762,216,1125
25265,55233,367,912
25266,8477,57,3500
25267,86587,561,32
25268,30750,216,928
25269,48031,312,346
25270,46645,306,53322
25271,21907,143,3421
25272,35485,239,5349
25273,4254,28,778
25274,17674,111,82852
25275,66473,428,1917
25276,83257,527,2150
25277,53787,354,33166
25278,64530,414,46347
25279,30320,212,3949
25280,84606,544,32
25281,57103,380,1721
25282,85143,553,1704
25283,47318,307,5170
25284,20060,132,2321
25285,99920,610,5617
25286,78536,489,432
25287,34949,234,592
25288,33452,226,6880
25289,92509,597,2470
25290,341,4,599
25291,23743,163,1588
25292,88121,567,146656
25293,1468,15,2012
25294,40023,274,5954
25295,73128,474,96
25296,99899,610,5329
25297,27468,186,2987
25298,16783,105,101962
25299,59856,387,4553
25300,65902,425,161
25301,91179,590,46965
25302,45244,298,76060
25303,100462,610,80126
25304,5284,35,236
25305,53678,354,2011
25306,24467,169,3916
25307,19986,132,902
25308,36762,249,7323
25309,81286,514,3385
25310,48428,313,2287
25311,51281,331,30793
25312,71873,462,27850
25313,18796,121,253
25314,57990,380,110102
25315,97154,605,356
25316,64536,414,46850
25317,39463,274,1350
25318,72114,464,3704
25319,36659,249,4531
25320,84692,546,3354
25321,33682,229,165
25322,59796,387,3918
25323,51117,330,2716
25324,38732,266,1208
25325,52435,341,45672
25326,53779,354,8622
25327,54886,364,141
25328,43234,290,671
25329,94073,599,5690
25330,85460,555,1321
25331,81290,514,3499
25332,45111,298,54272
25333,1982,18,5266
25334,99362,608,6166
25335,98433,606,50068
25336,5093,33,778
25337,935,7,3977
25338,21750,141,3052
25339,1542,15,101864
25340,14947,95,2640
25341,84383,541,471
25342,17274,111,410
25343,74161,474,3873
25344,78631,489,1227
25345,52333,339,105504
25346,79203,490,69757
25347,49971,321,736
25348,91084,590,6534
25349,99676,610,2328
25350,87031,561,95875
25351,14699,92,1015
25352,55328,367,3510
25353,21169,140,798
25354,43132,288,48082
25355,1887,18,1466
25356,44306,294,2871
25357,5251,34,6539
25358,62971,414,2012
25359,88085,567,122924
25360,38163,261,6874
25361,45944,305,2
25362,21256,140,1589
25363,67658,438,637
25364,91849,596,2641
25365,39852,274,3994
25366,73420,474,1212
25367,11119,68,6753
25368,9566,64,1276
25369,24476,169,4069
25370,57931,380,95858
25371,26765,182,4235
25372,14373,91,1845
25373,77120,482,1200
25374,75695,477,2804
25375,68035,438,6365
25376,80210,504,4306
25377,6782,45,3484
25378,58316,381,4069
25379,61175,400,1213
25380,81841,517,54286
25381,79085,489,78174
25382,34849,233,48516
25383,53255,352,2278
25384,69877,448,79242
25385,42424,288,1920
25386,21426,140,3983
25387,74588,474,6335
25388,74370,474,4921
25389,9904,64,8783
25390,39379,274,840
25391,39824,274,3799
25392,12812,82,1876
25393,38844,266,3265
25394,70910,453,1092
25395,60921,393,86190
25396,81493,515,79132
25397,24334,169,150
25398,30829,216,2973
25399,4338,28,2028
25400,92087,596,111759
25401,33290,226,2987
25402,78888,489,5013
25403,84482,542,5445
25404,78194,484,53996
25405,10800,68,2716
25406,64904,414,112940
25407,92276,597,1124
25408,17313,111,1777
25409,90248,586,168418
25410,62657,414,1010
25411,25959,180,1261
25412,4100,27,1097
25413,83509,532,1304
25414,33746,230,339
25415,36492,249,1617
25416,70720,452,1617
25417,75937,477,46970
25418,54324,357,2502
25419,95546,600,2968
25420,37995,260,903
25421,6051,42,1597
25422,29289,201,543
25423,88832,573,5218
25424,27956,191,161
25425,73348,474,1007
25426,94782,599,81791
25427,27906,190,7323
25428,69919,448,83910
25429,19930,132,70
25430,47131,307,2797
25431,71524,461,539
25432,2909,19,3466
25433,85454,555,1288
25434,35806,242,337
25435,45167,298,61323
25436,83418,529,135
25437,56712,377,2641
25438,3080,20,2941
25439,28452,198,1960
25440,62680,414,1047
25441,86234,560,3159
25442,68352,443,2959
25443,34358,232,30812
25444,24884,176,380
25445,19758,129,4370
25446,96584,603,2066
25447,34082,232,4270
25448,62127,411,587
25449,31628,219,1274
25450,1164,10,8636
25451,2706,19,2253
25452,6068,42,1687
25453,84402,541,589
25454,52135,339,5010
25455,27104,183,2529
25456,81746,517,4022
25457,95799,600,27563
25458,53749,354,5218
25459,54290,357,1968
25460,49369,318,27003
25461,11486,68,70492
25462,54163,357,500
25463,7541,51,1953
25464,83186,527,595
25465,35863,244,257
25466,39803,274,3671
25467,49018,318,377
25468,28736,199,1956
25469,66762,430,4232
25470,55733,368,2816
25471,77659,483,6283
25472,96098,602,805
25473,5483,39,1127
25474,73336,474,968
25475,75522,477,1020
25476,95340,600,1499
25477,43695,292,3948
25478,51070,330,1391
25479,49703,318,91860
25480,12540,80,318
25481,47137,307,2888
25482,93188,599,1667
25483,58963,384,4361
25484,44089,294,1020
25485,76617,480,3812
25486,33396,226,5247
25487,73559,474,1639
25488,89830,582,91529
25489,6095,42,2028
25490,25302,177,4299
25491,45795,304,588
25492,78699,489,1968
25493,88399,570,45722
25494,100653,610,106072
25495,33661,228,2013
25496,79707,495,88125
25497,93939,599,4849
25498,58499,381,49649
25499,57379,380,4370
25500,48853,317,2959
25501,22743,156,800
25502,40981,276,7
25503,18934,122,3535
25504,51418,332,1270
25505,38074,260,4973
25506,95933,601,74946
25507,23244,160,126
25508,67004,432,51662
25509,55161,365,146656
25510,41074,279,356
25511,54820,362,7438
25512,84546,543,1388
25513,70347,448,129428
25514,11515,68,79091
25515,80017,501,93
25516,93127,599,1438
25517,32476,221,3911
25518,71609,462,1189
25519,94457,599,31685
25520,58098,381,19
25521,30397,212,69122
25522,42819,288,3699
25523,49603,318,74458
25524,15442,100,6377
25525,98941,608,1681
25526,61798,409,2772
25527,8601,58,529
25528,90655,590,1097
25529,7874,52,63113
25530,95927,601,68157
25531,12828,82,2384
25532,26242,182,1089
25533,29221,200,44665
25534,68851,448,1275
25535,10950,68,3988
25536,48079,312,1233
25537,7400,50,170705
25538,91811,596,1569
25539,20864,137,26084
25540,81771,517,5299
25541,81399,514,68358
25542,9987,66,50
25543,78255,486,86
25544,7115,50,165
25545,47883,309,2762
25546,3737,22,36529
25547,88653,572,2671
25548,71464,460,4703
25549,17513,111,33615
25550,97963,606,4148
25551,46124,305,3039
25552,74363,474,4890
25553,63179,414,2599
25554,4556,28,8950
25555,7912,53,249
25556,87441,563,69122
25557,80973,511,68954
25558,98476,606,95105
25559,21976,144,39
25560,44757,298,3821
25561,5993,42,1036
25562,55008,365,47099
25563,53435,352,96079
25564,50889,328,73017
25565,67800,438,2879
25566,49008,318,293
25567,30820,216,2857
25568,33567,227,778
25569,93286,599,2019
25570,27122,183,3726
25571,23714,162,224
25572,79042,489,53972
25573,3840,23,1711
25574,18248,115,3301
25575,8316,57,1909
25576,21823,141,48516
25577,89100,577,1101
25578,49994,322,780
25579,15492,101,3159
25580,75679,477,2657
25581,35399,239,1704
25582,30579,213,53121
25583,85765,555,3250
25584,20594,135,4066
25585,4287,28,1221
25586,40060,274,6539
25587,39946,274,4954
25588,2590,19,1747
25589,93031,599,1213
25590,72650,469,1527
25591,41565,282,2797
25592,72232,465,2009
25593,59558,387,2067
25594,95910,601,7153
25595,87615,564,79428
25596,60592,391,1860
25597,82614,525,2
25598,36697,249,5459
25599,65548,420,7156
25600,52374,339,166946
25601,799,6,548
25602,100274,610,55232
25603,69215,448,3591
25604,67098,434,292
25605,93414,599,2422
25606,3965,24,7293
25607,91598,594,1923
25608,2711,19,2267
25609,60273,388,6550
25610,73619,474,1939
25611,62042,411,216
25612,62196,412,2064
25613,39290,274,316
25614,12652,80,65682
25615,58883,383,2558
25616,76712,480,4900
25617,59074,385,924
25618,59046,385,551
25619,73569,474,1674
25620,33367,226,4446
25621,21700,141,296
25622,55322,367,3453
25623,62212,412,2485
25624,31379,217,2763
25625,92757,599,337
25626,3222,21,19
25627,87638,564,93510
25628,33303,226,3254
25629,24710,171,1225
25630,56258,372,1055
25631,67102,434,318
25632,11777,72,589
25633,57667,380,34334
25634,68105,438,7454
25635,66246,426,7361
25636,55765,368,3148
25637,47800,308,54001
25638,41423,280,80549
25639,24008,166,7373
25640,64443,414,37240
25641,72582,469,1222
25642,56002,370,296
25643,83691,534,2985
25644,78556,489,588
25645,97546,606,1175
25646,28873,199,6378
25647,88382,570,4878
25648,62892,414,1701
25649,30641,215,1196
25650,66942,432,6016
25651,89039,576,849
25652,28407,198,1240
25653,11218,68,27831
25654,77247,483,170
25655,2419,19,742
25656,86187,560,1673
25657,95991,602,151
25658,58375,381,6378
25659,1018,7,46530
25660,71555,462,125
25661,91938,596,6537
25662,5983,42,788
25663,12319,76,2791
25664,51883,336,4886
25665,59203,386,318
25666,14359,91,1617
25667,35579,239,61350
25668,76466,480,2001
25669,55875,369,370
25670,31646,219,1556
25671,9055,62,103772
25672,47051,307,2154
25673,15131,97,3578
25674,86922,561,30793
25675,63336,414,3157
25676,14286,91,1198
25677,83918,534,77866
25678,21183,140,953
25679,11677,70,1097
25680,48246,313,47
25681,34983,234,1370
25682,24059,167,150
25683,49364,318,26225
25684,88551,572,904
25685,14403,91,2115
25686,85927,557,134130
25687,50977,330,316
25688,76325,480,595
25689,33583,227,7371
25690,74252,474,4232
25691,33262,226,2459
25692,85747,555,3039
25693,60373,390,6377
25694,47249,307,4246
25695,82644,525,551
25696,26614,182,3300
25697,81869,517,69844
25698,77101,482,316
25699,26630,182,3450
25700,91325,592,198
25701,38968,268,1791
25702,49580,318,71464
25703,44828,298,4963
25704,45949,305,34
25705,879,7,260
25706,62062,411,271
25707,85664,555,2496
25708,92486,597,2395
25709,29282,201,293
25710,82290,522,3243
25711,69411,448,4963
25712,14177,91,322
25713,72216,465,1370
25714,23518,160,2532
25715,86137,560,260
25716,99549,610,231
25717,33005,225,1974
25718,2031,18,7843
25719,80896,510,2599
25720,2135,18,68954
25721,21942,143,56949
25722,27157,184,88140
25723,55529,368,1208
25724,26188,182,529
25725,90093,586,2011
25726,33386,226,4980
25727,96497,603,1617
25728,70530,449,1917
25729,84173,537,5952
25730,96287,603,904
25731,68349,443,2571
25732,52299,339,88125
25733,36402,249,364
25734,78289,486,474
25735,66962,432,7160
25736,45007,298,26903
25737,76628,480,3943
25738,91197,590,52722
25739,78706,489,2006
25740,80212,504,4447
25741,46193,305,5989
25742,5838,41,88163
25743,57732,380,48518
25744,53633,354,1204
25745,71955,462,103624
25746,29131,200,5151
25747,63168,414,2551
25748,29400,202,293
25749,49196,318,3476
25750,32244,220,62374
25751,46779,307,231
25752,74205,474,4036
25753,80905,510,2804
25754,80800,509,101577
25755,44628,298,1439
25756,4971,32,376
25757,71967,462,122902
25758,44866,298,5528
25759,31063,217,1073
25760,55629,368,1957
25761,74952,474,8796
25762,64370,414,27801
25763,96327,603,1073
25764,98604,607,2616
25765,41378,280,45447
25766,53911,356,1734
25767,40161,274,8464
25768,12405,77,8636
25769,45431,298,122886
25770,61005,395,520
25771,31356,217,2605
25772,75275,475,8907
25773,5013,32,1103
25774,80742,509,79091
25775,33297,226,3087
25776,73521,474,1399
25777,37500,252,152081
25778,4317,28,1617
25779,86909,561,8633
25780,98194,606,6953
25781,89733,580,45668
25782,90493,589,350
25783,64376,414,27846
25784,79009,489,40597
25785,20771,137,1197
25786,1734,17,2959
25787,94168,599,6691
25788,66489,428,2232
25789,92645,599,39
25790,86107,559,736
25791,10278,66,6711
25792,10054,66,1093
25793,71447,460,1968
25794,83281,527,2742
25795,94596,599,50003
25796,89004,575,2497
25797,80201,504,3897
25798,14336,91,1376
25799,30524,213,1198
25800,69745,448,54286
25801,90370,587,2469
25802,68505,446,50
25803,86760,561,2476
25804,62942,414,1921
25805,71473,460,5952
25806,27400,186,1909
25807,15364,100,1270
25808,96633,603,2329
25809,20475,135,1892
25810,84619,544,839
25811,85506,555,1580
25812,59486,387,1393
25813,73969,474,3088
25814,78295,486,588
25815,24146,167,3052
25816,92289,597,1193
25817,16881,105,142020
25818,84050,534,112370
25819,10247,66,5329
25820,38506,265,110
25821,74312,474,4589
25822,38286,263,1148
25823,26627,182,3429
25824,49722,318,96084
25825,76380,480,1230
25826,2578,19,1665
25827,30728,216,364
25828,99970,610,6548
25829,64160,414,6563
25830,74020,474,3252
25831,27315,186,329
25832,61390,404,364
25833,82981,525,60684
25834,32918,224,356
25835,81849,517,59501
25836,44627,298,1387
25837,37323,249,114818
25838,14123,91,3
25839,84845,551,4701
25840,43155,288,58839
25841,36045,246,4848
25842,74778,474,7215
25843,36152,246,83613
25844,25985,181,34
25845,90793,590,2066
25846,37205,249,95875
25847,2306,19,185
25848,94055,599,5577
25849,53888,356,1247
25850,74906,474,8463
25851,18558,119,2683
25852,95582,600,3438
25853,4735,28,63062
25854,100438,610,77364
25855,14412,91,2174
25856,96147,603,190
25857,3501,21,79293
25858,37053,249,78088
25859,83361,528,2763
25860,82015,520,1197
25861,50193,324,3943
25862,90001,585,1222
25863,92941,599,880
25864,52816,346,4422
25865,39255,274,88
25866,72126,464,5952
25867,54463,357,49272
25868,28229,195,3408
25869,44019,294,431
25870,64529,414,46335
25871,63915,414,5324
25872,21565,140,5902
25873,35828,243,165
25874,53751,354,5378
25875,7661,51,3763
25876,10533,68,1073
25877,4124,27,1580
25878,46959,307,1391
25879,41749,284,165
25880,85739,555,2986
25881,4385,28,3052
25882,12082,74,3273
25883,67697,438,1396
25884,16912,105,171011
25885,39407,274,1079
25886,46814,307,434
25887,99177,608,3608
25888,55327,367,3507
25889,4680,28,55290
25890,87960,567,87520
25891,69160,448,3174
25892,81389,514,54503
25893,57064,380,1367
25894,5869,41,135887
25895,62737,414,1218
25896,59413,387,1219
25897,86609,561,367
25898,11131,68,6939
25899,43521,292,520
25900,57278,380,3267
25901,33916,232,318
25902,27475,186,3360
25903,53725,354,3617
25904,49262,318,5202
25905,29180,200,8376
25906,78065,484,2722
25907,28438,198,1644
25908,42949,288,5171
25909,96568,603,2000
25910,37336,249,119141
25911,82103,520,4027
25912,26339,182,1517
25913,78904,489,5378
25914,93672,599,3478
25915,51218,331,3897
25916,31218,217,1945
25917,31116,217,1371
25918,66845,432,1221
25919,35396,239,1673
25920,89352,580,457
25921,6171,42,2791
25922,84055,534,112897
25923,66758,430,4022
25924,61703,408,116797
25925,33219,226,2003
25926,55044,365,74685
25927,58462,381,44195
25928,20983,139,8985
25929,91337,592,315
25930,56022,370,1285
25931,25765,177,97921
25932,64590,414,50794
25933,70144,448,103249
25934,58398,381,7153
25935,7629,51,2942
25936,85368,555,577
25937,30398,212,69844
25938,48183,312,3701
25939,84646,545,63540
25940,46687,306,109487
25941,90971,590,3836
25942,97690,606,1962
25943,78608,489,1047
25944,34695,232,67186
25945,44120,294,1275
25946,72092,464,1779
25947,32257,220,69526
25948,33562,227,457
25949,77022,480,45501
25950,87352,563,2248
25951,12781,82,1101
25952,55627,368,1953
25953,34814,233,4239
25954,9513,64,783
25955,40051,274,6379
25956,17239,110,2959
25957,33230,226,2082
25958,59499,387,1562
25959,93176,599,1623
25960,94892,599,96728
25961,33766,230,736
25962,34722,232,70336
25963,9325,63,6350
25964,53464,352,111364
25965,57055,380,1320
25966,7609,51,2661
25967,88821,573,4720
25968,38674,266,50
25969,39538,274,1882
25970,29449,202,678
25971,8150,57,861
25972,83053,525,98961
25973,75877,477,8169
25974,9117,62,135536
25975,46236,305,8640
25976,63824,414,4971
25977,75203,475,260
25978,62820,414,1409
25979,47914,309,7216
25980,90057,586,368
25981,29248,200,54190
25982,24006,166,7153
25983,99855,610,4848
25984,39075,270,95
25985,15264,99,231
25986,86016,559,204
25987,87640,564,94677
25988,84685,546,2791
25989,99732,610,3535
25990,18165,115,480
25991,87459,563,78264
25992,22820,156,1252
25993,94090,599,5959
25994,43280,290,1147
25995,640,6,196
25996,59249,387,110
25997,10380,68,50
25998,80024,501,610
25999,47208,307,3824
26000,46182,305,5378
26001,66617,428,5572
26002,87743,566,256
26003,14322,91,1298
26004,47462,307,7282
26005,36384,249,101
26006,2141,18,71108
26007,79378,492,833
26008,83115,526,308
26009,34688,232,65682
26010,78312,487,2571
26011,80068,502,3977
26012,46365,305,63859
26013,40024,274,5956
26014,64517,414,45501
26015,54894,364,780
26016,8992,62,68848
26017,12355,76,44195
26018,93101,599,1373
26019,51723,334,4225
26020,37473,252,1081
26021,57180,380,2355
26022,55787,368,3370
26023,60535,391,1230
26024,138,1,2141
26025,99498,609,10
26026,52762,346,1248
26027,10363,68,5
26028,42890,288,4148
26029,29511,202,1220
26030,62827,414,1454
26031,77354,483,1197
26032,41751,284,172
26033,91649,594,4374
26034,18680,119,96861
26035,82914,525,31658
26036,26858,182,5013
26037,88996,574,592
26038,64291,414,7444
26039,19969,132,567
26040,89533,580,3498
26041,1001,7,32029
26042,97622,606,1409
26043,36481,249,1517
26044,1315,11,1840
26045,47536,307,32213
26046,41531,282,1954
26047,13323,84,1258
26048,71920,462,69526
26049,63855,414,5071
26050,40249,274,33158
26051,91103,590,7036
26052,72402,467,527
26053,56570,376,1101
26054,90197,586,101142
26055,37039,249,74458
26056,93062,599,1254
26057,4395,28,3176
26058,32667,222,2205
26059,19212,124,2858
26060,41127,279,4886
26061,13319,84,1242
26062,88473,571,2122
26063,12484,79,1189
26064,59243,387,50
26065,68974,448,2094
26066,72282,465,3735
26067,233,2,333
26068,4399,28,3250
26069,83652,534,2003
26070,27034,182,7147
26071,28627,199,736
26072,78137,484,5970
26073,15401,100,2423
26074,29557,202,1385
26075,3676,22,2300
26076,30947,217,374
26077,69271,448,3968
26078,6223,42,3316
26079,6677,45,2083
26080,73525,474,1413
26081,8910,62,27660
26082,88559,572,1061
26083,83773,534,8644
26084,87068,561,122886
26085,96457,603,1391
26086,61826,409,3506
26087,44208,294,2088
26088,50903,328,94864
26089,26351,182,1591
26090,69373,448,4638
26091,27319,186,380
26092,79429,493,876
26093,39919,274,4679
26094,29094,200,3984
26095,54258,357,1358
26096,93484,599,2700
26097,13112,84,194
26098,82025,520,1278
26099,86433,560,52281
26100,68162,438,31696
26101,54040,356,7352
26102,99815,610,4262
26103,17375,111,3882
26104,77764,483,45722
26105,96973,603,4034
26106,86338,560,7099
26107,56393,373,186
26108,5473,39,924
26109,71599,462,1036
26110,75875,477,8126
26111,12891,82,5299
26112,20274,133,253
26113,61953,410,3089
26114,37043,249,74946
26115,31027,217,829
26116,63374,414,3269
26117,86604,561,329
26118,88689,573,185
26119,81654,517,1702
26120,436,4,2351
26121,72906,469,3770
26122,8252,57,1376
26123,31107,217,1297
26124,69883,448,79702
26125,96725,603,2717
26126,22864,156,1683
26127,96310,603,952
26128,38779,266,1912
26129,43252,290,915
26130,9012,62,81564
26131,40739,275,1912
26132,30086,210,33493
26133,31501,218,750
26134,39233,274,10
26135,61479,405,4144
26136,83415,529,65
26137,82004,520,637
26138,29438,202,589
26139,7501,51,1249
26140,21230,140,1265
26141,92514,597,2478
26142,71383,458,349
26143,22831,156,1278
26144,12226,75,1372
26145,49148,318,2467
26146,78845,489,4017
26147,78848,489,4022
26148,23789,164,2916
26149,11585,68,102445
26150,38644,265,3308
26151,36535,249,2231
26152,3072,20,2700
26153,10728,68,2248
26154,99463,608,8984
26155,39023,268,2863
26156,24597,170,153
26157,73328,474,951
26158,71285,456,737
26159,56782,377,56837
26160,51593,332,59315
26161,70031,448,94011
26162,85270,554,2497
26163,42493,288,2098
26164,90969,590,3793
26165,60846,393,4022
26166,22632,154,122900
26167,53477,352,118696
26168,18541,119,293
26169,86893,561,7143
26170,22563,153,102125
26171,55929,369,2371
26172,98214,606,7067
26173,66274,426,88125
26174,18675,119,91658
26175,51333,331,88129
26176,74787,474,7297
26177,20340,135,47
26178,21422,140,3967
26179,4002,24,96610
26180,77765,483,46948
26181,52583,343,55820
26182,18334,116,2797
26183,10100,66,1394
26184,51356,331,122904
26185,24841,175,671
26186,97073,604,170
26187,23200,159,68954
26188,903,7,1246
26189,56852,379,208
26190,30795,216,2081
26191,52981,349,34
26192,12539,80,150
26193,5901,42,186
26194,3861,23,3181
26195,81292,514,3552
26196,78198,484,58559
26197,70266,448,114074
26198,38385,263,4896
26199,58724,382,36519
26200,49468,318,54001
26201,46700,306,122918
26202,43395,290,2739
26203,62956,414,1967
26204,75242,475,4343
26205,13712,89,26645
26206,70578,450,1972
26207,49266,318,5378
26208,18740,119,139385
26209,28851,199,5377
26210,30720,215,72407
26211,89316,580,1
26212,28912,199,44195
26213,79200,490,64969
26214,69210,448,3537
26215,88432,571,1326
26216,84209,537,121129
26217,80435,509,1702
26218,63488,414,3712
26219,59293,387,480
26220,49385,318,32511
26221,18533,118,2329
26222,26230,182,919
26223,61220,401,5218
26224,61934,410,2321
26225,50338,325,2278
26226,40253,274,33615
26227,11690,70,1293
26228,39958,274,5076
26229,70760,452,2531
26230,35516,239,7445
26231,42552,288,2359
26232,20410,135,1210
26233,67634,438,405
26234,36910,249,53322
26235,67063,433,527
26236,98567,607,1580
26237,36474,249,1408
26238,44110,294,1210
26239,62708,414,1135
26240,25237,177,3186
26241,28245,195,3983
26242,75893,477,8949
26243,10031,66,671
26244,53478,352,119145
26245,32280,221,492
26246,12223,75,1275
26247,66831,432,628
26248,38670,266,24
26249,67888,438,4207
26250,26644,182,3556
26251,81665,517,1953
26252,32903,223,8368
26253,40788,275,2571
26254,67867,438,3980
26255,40688,275,1270
26256,64834,414,88125
26257,62050,411,235
26258,66973,432,8640
26259,6316,43,3
26260,28,1,527
26261,73782,474,2375
26262,89207,577,3035
26263,77875,483,88448
26264,79037,489,51662
26265,42140,288,205
26266,57645,380,32031
26267,8128,57,673
26268,93077,599,1283
26269,46194,305,6016
26270,7155,50,1258
26271,4814,29,4223
26272,99767,610,3882
26273,97928,606,3808
26274,71531,461,1704
26275,95172,600,362
26276,38812,266,2580
26277,26561,182,2989
26278,28135,195,1218
26279,47445,307,6952
26280,89407,580,1213
26281,44894,298,6016
26282,42388,288,1588
26283,30590,213,69757
26284,47932,310,252
26285,16115,104,5816
26286,79987,500,3536
26287,25446,177,8600
26288,40769,275,2289
26289,3162,20,4734
26290,54406,357,5957
26291,92311,597,1231
26292,52183,339,33162
26293,36671,249,4886
26294,98266,606,8033
26295,14563,91,4226
26296,93790,599,4022
26297,41249,280,104
26298,6617,45,1391
26299,63405,414,3398
26300,13077,84,6
26301,27677,187,5378
26302,45899,304,1721
26303,90659,590,1136
26304,2416,19,724
26305,69081,448,2709
26306,71582,462,593
26307,96511,603,1680
26308,3141,20,4270
26309,7330,50,99114
26310,58407,381,8366
26311,76225,479,5773
26312,65965,425,1020
26313,1492,15,4022
26314,33492,226,8949
26315,54298,357,2028
26316,15279,99,293
26317,13681,89,6550
26318,70404,448,138208
26319,68122,438,8644
26320,13917,89,113453
26321,50766,328,1997
26322,30808,216,2300
26323,41237,279,161582
26324,52538,343,1203
26325,96604,603,2155
26326,23943,166,2710
26327,90768,590,1923
26328,37176,249,93272
26329,89371,580,736
26330,13618,89,2997
26331,5865,41,122882
26332,18685,119,102903
26333,5352,36,5312
26334,16530,105,26150
26335,42029,287,2392
26336,76248,480,147
26337,13267,84,1079
26338,69984,448,90374
26339,64137,414,6377
26340,17509,111,31685
